"address","address_lat","address_lng","nearest_mrt_name","distance_to_nearest_mrt"
"290F BUKIT BATOK STREET 24",1.343332,103.7575651,"BUkit Batok",1624
"290E BUKIT BATOK STREET 24",1.3440228,103.7577025,"BUkit Batok",1710
"291D BUKIT BATOK STREET 24",1.3434877,103.7553935,"BUkit Batok",1279
"291C BUKIT BATOK STREET 24",1.3429022,103.7551205,"BUkit Batok",1527
"289F BUKIT BATOK STREET 25",1.344664,103.7589457,"BUkit Batok",1426
"288E BUKIT BATOK STREET 25",1.3454504,103.7590155,"BUkit Batok",1604
"289G BUKIT BATOK STREET 25",1.3436092,103.7595562,"BUkit Batok",1622
"289E BUKIT BATOK STREET 25",1.344131,103.7591961,"BUkit Batok",1476
"288D BUKIT BATOK STREET 25",1.3458162,103.7591061,"BUkit Batok",1603
"288C BUKIT BATOK STREET 25",1.3461054,103.7597399,"BUkit Batok",1625
"370 BUKIT BATOK STREET 31",1.3600039,103.7495082,"Bukit Gombak",391
"308 BUKIT BATOK STREET 31",1.3585705,103.7475969,"Bukit Gombak",909
"369 BUKIT BATOK STREET 31",1.3600625,103.7509565,"Bukit Gombak",434
"359 BUKIT BATOK STREET 31",1.3613129,103.7512281,"Bukit Gombak",564
"368 BUKIT BATOK STREET 31",1.3603651,103.7504134,"Bukit Gombak",375
"358 BUKIT BATOK STREET 31",1.3614621,103.7507755,"Bukit Gombak",570
"372 BUKIT BATOK STREET 31",1.3590286,103.7510728,"Bukit Gombak",287
"332 BUKIT BATOK STREET 32",1.3637485,103.748241,"Bukit Gombak",980
"316 BUKIT BATOK STREET 32",1.3606049,103.7469737,"Bukit Gombak",757
"331 BUKIT BATOK STREET 33",1.3638569,103.74727,"Bukit Gombak",1132
"319 BUKIT BATOK STREET 33",1.3611949,103.7463403,"Bukit Gombak",852
"329 BUKIT BATOK STREET 33",1.3633085,103.7476011,"Bukit Gombak",1003
"340 BUKIT BATOK STREET 34",1.3631549,103.7495082,"Bukit Gombak",822
"338 BUKIT BATOK STREET 34",1.3635836,103.750149,"Bukit Gombak",729
"349 BUKIT BATOK STREET 34",1.3621269,103.7498703,"Bukit Gombak",713
"350 BUKIT BATOK STREET 34",1.3616914,103.7491461,"Bukit Gombak",607
"348 BUKIT BATOK STREET 34",1.3621226,103.7505944,"Bukit Gombak",819
"532 BUKIT BATOK STREET 51",1.3562666,103.7495987,"Bukit Gombak",441
"531 BUKIT BATOK STREET 51",1.3563356,103.7503229,"Bukit Gombak",735
"514 BUKIT BATOK STREET 52",1.3545101,103.7524275,"Bukit Gombak",934
"510 BUKIT BATOK STREET 52",1.3526586,103.7548794,"BUkit Batok",953
"513 BUKIT BATOK STREET 52",1.3540765,103.7523234,"Bukit Gombak",874
"419 BUKIT BATOK WEST AVENUE 2",1.3621252,103.7462999,"Bukit Gombak",990
"423 BUKIT BATOK WEST AVENUE 2",1.3620838,103.7447179,"Bukit Gombak",1359
"426 BUKIT BATOK WEST AVENUE 2",1.3620852,103.7444392,"Bukit Gombak",1181
"425 BUKIT BATOK WEST AVENUE 2",1.361806,103.745186,"Bukit Gombak",1362
"415 BUKIT BATOK WEST AVENUE 4",1.3631707,103.7467927,"Bukit Gombak",1073
"414 BUKIT BATOK WEST AVENUE 4",1.3635418,103.745978,"Bukit Gombak",1312
"383 BUKIT BATOK WEST AVENUE 5",1.3622966,103.7521786,"Bukit Gombak",394
"394 BUKIT BATOK WEST AVENUE 5",1.3664278,103.7527786,"Bukit Gombak",996
"391 BUKIT BATOK WEST AVENUE 5",1.3658973,103.7527548,"Bukit Gombak",870
"384 BUKIT BATOK WEST AVENUE 5",1.3628829,103.7521786,"Bukit Gombak",458
"385 BUKIT BATOK WEST AVENUE 5",1.3634691,103.7521786,"Bukit Gombak",592
"393 BUKIT BATOK WEST AVENUE 5",1.3649684,103.7513744,"Bukit Gombak",715
"392 BUKIT BATOK WEST AVENUE 5",1.3658965,103.7533232,"Bukit Gombak",933
"386 BUKIT BATOK WEST AVENUE 5",1.3639067,103.7525406,"Bukit Gombak",635
"395 BUKIT BATOK WEST AVENUE 5",1.3663726,103.752176,"Bukit Gombak",929
"194A BUKIT BATOK WEST AVENUE 6",1.3448446,103.7456477,"BUkit Batok",936
"102 BUKIT BATOK WEST AVENUE 6",1.3477138,103.7475197,"BUkit Batok",430
"118 BUKIT BATOK WEST AVENUE 6",1.3503069,103.7462052,"BUkit Batok",588
"119 BUKIT BATOK WEST AVENUE 6",1.3504306,103.7466145,"BUkit Batok",556
"185 BUKIT BATOK WEST AVENUE 6",1.347051,103.7449625,"BUkit Batok",856
"113 BUKIT BATOK WEST AVENUE 6",1.3488245,103.7451649,"BUkit Batok",651
"112 BUKIT BATOK WEST AVENUE 6",1.3483128,103.7452569,"BUkit Batok",677
"116 BUKIT BATOK WEST AVENUE 6",1.349665,103.7462584,"BUkit Batok",552
"107 BUKIT BATOK WEST AVENUE 6",1.3478127,103.7466169,"BUkit Batok",600
"187 BUKIT BATOK WEST AVENUE 6",1.346558,103.7447135,"BUkit Batok",898
"193 BUKIT BATOK WEST AVENUE 6",1.3460736,103.7444662,"BUkit Batok",968
"190 BUKIT BATOK WEST AVENUE 6",1.3454847,103.7459989,"BUkit Batok",796
"128 BUKIT BATOK WEST AVENUE 6",1.3516739,103.7456159,"BUkit Batok",809
"148 BUKIT BATOK WEST AVENUE 6",1.3492736,103.7438099,"BUkit Batok",879
"165 BUKIT BATOK WEST AVENUE 8",1.3473808,103.7419049,"BUkit Batok",1174
"183 BUKIT BATOK WEST AVENUE 8",1.3463279,103.743333,"BUkit Batok",1139
"170 BUKIT BATOK WEST AVENUE 8",1.3465113,103.7400971,"Chinese Garden",1606
"179 BUKIT BATOK WEST AVENUE 8",1.3457669,103.7421789,"BUkit Batok",1138
"178 BUKIT BATOK WEST AVENUE 8",1.3460577,103.7425409,"BUkit Batok",1137
"446A BUKIT BATOK WEST AVENUE 8",1.3504683,103.7389198,"Chinese Garden",2433
"440D BUKIT BATOK WEST AVENUE 8",1.3551272,103.7373796,"Chinese Garden",2955
"448C BUKIT BATOK WEST AVENUE 9",1.3527805,103.7411056,"BUkit Batok",1316
"449B BUKIT BATOK WEST AVENUE 9",1.3519691,103.7410111,"BUkit Batok",1387
"622 BUKIT BATOK CENTRAL",1.3507089,103.7485045,"BUkit Batok",291
"621 BUKIT BATOK CENTRAL",1.3502736,103.7483348,"BUkit Batok",370
"639 BUKIT BATOK CENTRAL",1.3493051,103.7519411,"BUkit Batok",314
"626 BUKIT BATOK CENTRAL",1.3517286,103.7489685,"BUkit Batok",348
"642 BUKIT BATOK CENTRAL",1.3488198,103.7519782,"BUkit Batok",555
"286 BUKIT BATOK EAST AVENUE 3",1.3464285,103.7581229,"BUkit Batok",1238
"285 BUKIT BATOK EAST AVENUE 3",1.3464088,103.7579294,"BUkit Batok",1207
"257 BUKIT BATOK EAST AVENUE 4",1.35117,103.7579303,"BUkit Batok",1095
"254 BUKIT BATOK EAST AVENUE 4",1.3497156,103.7580706,"BUkit Batok",1229
"292C BUKIT BATOK EAST AVENUE 6",1.3448798,103.7534435,"BUkit Batok",944
"203 BUKIT BATOK STREET 21",1.3472587,103.7490556,"BUkit Batok",389
"216 BUKIT BATOK STREET 21",1.3471649,103.7534973,"BUkit Batok",875
"290A BUKIT BATOK STREET 24",1.3430275,103.7565588,"BUkit Batok",1480
"290G BUKIT BATOK STREET 24",1.3433289,103.7571194,"BUkit Batok",1574
"288G BUKIT BATOK STREET 25",1.3451175,103.7596038,"BUkit Batok",1504
"288A BUKIT BATOK STREET 25",1.3452213,103.7606448,"BUkit Batok",1703
"288B BUKIT BATOK STREET 25",1.346174,103.7605546,"BUkit Batok",1674
"289D BUKIT BATOK STREET 25",1.3434832,103.7592567,"BUkit Batok",1557
"289C BUKIT BATOK STREET 25",1.3436927,103.7598069,"BUkit Batok",1622
"315 BUKIT BATOK STREET 32",1.3599951,103.7467005,"Bukit Gombak",736
"325 BUKIT BATOK STREET 33",1.3625366,103.7475986,"Bukit Gombak",957
"541 BUKIT BATOK STREET 52",1.354002,103.7516128,"Bukit Gombak",933
"511 BUKIT BATOK STREET 52",1.3530173,103.7540343,"BUkit Batok",1037
"388 BUKIT BATOK WEST AVENUE 5",1.3648491,103.7520816,"Bukit Gombak",701
"390 BUKIT BATOK WEST AVENUE 5",1.3653291,103.7524912,"Bukit Gombak",901
"387 BUKIT BATOK WEST AVENUE 5",1.3648976,103.7525889,"Bukit Gombak",791
"189 BUKIT BATOK WEST AVENUE 6",1.3458157,103.7464331,"BUkit Batok",714
"101 BUKIT BATOK WEST AVENUE 6",1.3468132,103.7469058,"BUkit Batok",538
"110 BUKIT BATOK WEST AVENUE 6",1.3475772,103.7457999,"BUkit Batok",683
"111 BUKIT BATOK WEST AVENUE 6",1.3483819,103.745981,"BUkit Batok",567
"117 BUKIT BATOK WEST AVENUE 6",1.3498771,103.7471128,"BUkit Batok",428
"115 BUKIT BATOK WEST AVENUE 6",1.3491477,103.7465696,"BUkit Batok",543
"188 BUKIT BATOK WEST AVENUE 6",1.346241,103.7456853,"BUkit Batok",776
"192 BUKIT BATOK WEST AVENUE 6",1.345697,103.7447811,"BUkit Batok",965
"171 BUKIT BATOK WEST AVENUE 8",1.3461435,103.7403687,"Chinese Garden",1580
"172 BUKIT BATOK WEST AVENUE 8",1.3456884,103.7404716,"Chinese Garden",1559
"443C BUKIT BATOK WEST AVENUE 8",1.3556133,103.7379237,"BUkit Batok",2233
"440C BUKIT BATOK WEST AVENUE 8",1.3556983,103.7392906,"BUkit Batok",1889
"122 BUKIT BATOK CENTRAL",1.351953,103.7470673,"BUkit Batok",696
"628 BUKIT BATOK CENTRAL",1.3513557,103.7503434,"BUkit Batok",259
"627 BUKIT BATOK CENTRAL",1.3514294,103.750272,"BUkit Batok",275
"121 BUKIT BATOK CENTRAL",1.3516009,103.7478959,"BUkit Batok",786
"125 BUKIT BATOK CENTRAL",1.3515262,103.7468867,"BUkit Batok",669
"120 BUKIT BATOK CENTRAL",1.3510103,103.7475202,"BUkit Batok",435
"223 BUKIT BATOK EAST AVENUE 3",1.3481947,103.7530415,"BUkit Batok",638
"222 BUKIT BATOK EAST AVENUE 3",1.3478227,103.7540372,"BUkit Batok",857
"290C BUKIT BATOK EAST AVENUE 3",1.3439994,103.7571139,"BUkit Batok",1543
"221 BUKIT BATOK EAST AVENUE 3",1.3474582,103.7537655,"BUkit Batok",892
"140 BUKIT BATOK STREET 11",1.3507385,103.743809,"BUkit Batok",1201
"142 BUKIT BATOK STREET 11",1.3499693,103.7430062,"BUkit Batok",1192
"141 BUKIT BATOK STREET 11",1.3502834,103.7433625,"BUkit Batok",1189
"218 BUKIT BATOK STREET 21",1.3472353,103.7543086,"BUkit Batok",944
"299 BUKIT BATOK STREET 22",1.344274,103.7470665,"BUkit Batok",785
"290B BUKIT BATOK STREET 24",1.3435596,103.7566613,"BUkit Batok",1347
"289A BUKIT BATOK STREET 25",1.344666,103.7604949,"BUkit Batok",1675
"288F BUKIT BATOK STREET 25",1.3454177,103.7583365,"BUkit Batok",1368
"289B BUKIT BATOK STREET 25",1.3440104,103.7605157,"BUkit Batok",1636
"354 BUKIT BATOK STREET 31",1.3613946,103.7497798,"Bukit Gombak",508
"366 BUKIT BATOK STREET 31",1.3605216,103.7486935,"Bukit Gombak",544
"330 BUKIT BATOK STREET 33",1.3633816,103.7483315,"Bukit Gombak",951
"326 BUKIT BATOK STREET 33",1.3622829,103.748241,"Bukit Gombak",757
"344 BUKIT BATOK STREET 34",1.3627858,103.7499608,"Bukit Gombak",787
"526 BUKIT BATOK STREET 51",1.3571384,103.750866,"Bukit Gombak",283
"524 BUKIT BATOK STREET 52",1.3569055,103.753129,"Bukit Gombak",301
"535 BUKIT BATOK STREET 52",1.3550168,103.7503229,"Bukit Gombak",898
"512 BUKIT BATOK STREET 52",1.3541225,103.752948,"Bukit Gombak",933
"542 BUKIT BATOK STREET 52",1.3536918,103.7514091,"BUkit Batok",1690
"403 BUKIT BATOK WEST AVENUE 7",1.3651605,103.7448918,"Bukit Gombak",1569
"405 BUKIT BATOK WEST AVENUE 7",1.3657248,103.7455028,"Bukit Gombak",1430
"406 BUKIT BATOK WEST AVENUE 7",1.3652279,103.7458875,"Bukit Gombak",1526
"402 BUKIT BATOK WEST AVENUE 7",1.3646765,103.7442931,"Bukit Gombak",1628
"7 TELOK BLANGAH CRESCENT",1.2783667,103.8194072,"Tiong Bahru",1590
"38 BEO CRESCENT",1.2886331,103.8271961,"Tiong Bahru",292
"24 BEO CRESCENT",1.2886266,103.8283736,"Tiong Bahru",313
"50 HAVELOCK ROAD",1.2898051,103.8268338,"Tiong Bahru",463
"28 HOY FATT ROAD",1.2864086,103.8098066,"Redhill",1055
"2 JALAN BUKIT HO SWEE",1.2873461,103.831838,"Havelock",587
"10 JALAN BUKIT HO SWEE",1.2875052,103.8328117,"Havelock",671
"32 JALAN BUKIT HO SWEE",1.2875293,103.8284641,"Tiong Bahru",248
"28 JALAN KLINIK",1.2879695,103.8281924,"Tiong Bahru",215
"20 JALAN KLINIK",1.2882025,103.8290302,"Tiong Bahru",533
"127C KIM TIAN ROAD",1.2816347,103.8300492,"Tiong Bahru",861
"127A KIM TIAN ROAD",1.282039,103.8296416,"Tiong Bahru",785
"48 MOH GUAN TERRACE",1.2839965,103.8310614,"Tiong Bahru",683
"44 MOH GUAN TERRACE",1.2844438,103.8310907,"Tiong Bahru",601
"45 TELOK BLANGAH DRIVE",1.2725191,103.8093206,"Telok Blangah",314
"76 TELOK BLANGAH DRIVE",1.2744038,103.8088114,"Telok Blangah",604
"40 BEO CRESCENT",1.2891435,103.8274678,"Tiong Bahru",406
"10A BOON TIONG ROAD",1.2864219,103.8291656,"Tiong Bahru",519
"10B BOON TIONG ROAD",1.2865016,103.8291887,"Tiong Bahru",519
"122 BUKIT MERAH LANE 1",1.2864933,103.8041929,"Queenstown",1493
"124 BUKIT MERAH LANE 1",1.2859123,103.8034685,"Queenstown",1662
"119 BUKIT MERAH VIEW",1.283555,103.8209685,"Tiong Bahru",1045
"128 BUKIT MERAH VIEW",1.2826858,103.8233523,"Tiong Bahru",790
"130 BUKIT MERAH VIEW",1.2848284,103.8244801,"Tiong Bahru",380
"129 BUKIT MERAH VIEW",1.2836829,103.8240354,"Tiong Bahru",946
"116 BUKIT MERAH VIEW",1.2851531,103.821393,"Tiong Bahru",885
"101 BUKIT PURMEI ROAD",1.2715396,103.825747,"Harbourfront",1364
"102 BUKIT PURMEI ROAD",1.2720458,103.8267436,"Harbourfront",1378
"105 BUKIT PURMEI ROAD",1.2725678,103.8248421,"Harbourfront",1502
"107 BUKIT PURMEI ROAD",1.2731925,103.8246461,"Harbourfront",1568
"108 BUKIT PURMEI ROAD",1.2734415,103.8254768,"Harbourfront",1596
"109 BUKIT PURMEI ROAD",1.2739482,103.8252941,"Harbourfront",1604
"112 BUKIT PURMEI ROAD",1.2745295,103.8259281,"Harbourfront",1755
"8 CANTONMENT CLOSE",1.2758904,103.8390656,"Outram Park",852
"105A DEPOT ROAD",1.2811483,103.8114483,"Redhill",1769
"110A DEPOT ROAD",1.2815841,103.8093321,"Telok Blangah",2047
"3 EVERTON PARK",1.2772176,103.8388585,"Outram Park",616
"7 EVERTON PARK",1.2770881,103.8392427,"Outram Park",653
"2 EVERTON PARK",1.277432,103.8393674,"Outram Park",675
"52 HAVELOCK ROAD",1.2894484,103.8285321,"Tiong Bahru",436
"55 HAVELOCK ROAD",1.2901025,103.8292566,"Havelock",734
"22 HAVELOCK ROAD",1.288844,103.8287358,"Tiong Bahru",456
"58 HAVELOCK ROAD",1.2901637,103.8281018,"Tiong Bahru",692
"57 HAVELOCK ROAD",1.2901796,103.8285321,"Havelock",818
"54 HAVELOCK ROAD",1.2892981,103.8292566,"Havelock",643
"96B HENDERSON ROAD",1.288026,103.8212865,"Redhill",646
"95B HENDERSON ROAD",1.2870311,103.8215329,"Redhill",726
"95A HENDERSON ROAD",1.2865529,103.8215468,"Redhill",758
"78 INDUS ROAD",1.2915032,103.8272188,"Tiong Bahru",927
"77 INDUS ROAD",1.2910384,103.8271276,"Tiong Bahru",927
"46 JALAN BUKIT HO SWEE",1.2882996,103.8261691,"Tiong Bahru",339
"4 JALAN BUKIT HO SWEE",1.2874406,103.8312719,"Havelock",653
"6 JALAN BUKIT HO SWEE",1.287659,103.831453,"Havelock",838
"34 JALAN BUKIT HO SWEE",1.2881222,103.827015,"Tiong Bahru",218
"132 JALAN BUKIT MERAH",1.2788445,103.8283634,"Tiong Bahru",1032
"107 JALAN BUKIT MERAH",1.2798711,103.8247968,"Tiong Bahru",1024
"146 JALAN BUKIT MERAH",1.2776898,103.8309256,"Tiong Bahru",1322
"141 JALAN BUKIT MERAH",1.2771799,103.8288804,"Tiong Bahru",1346
"108 JALAN BUKIT MERAH",1.2791362,103.8256786,"Tiong Bahru",1118
"28 JALAN BUKIT MERAH",1.286411,103.8098657,"Redhill",1034
"133 JALAN BUKIT MERAH",1.2796169,103.8272869,"Tiong Bahru",977
"142 JALAN BUKIT MERAH",1.2770202,103.8280745,"Tiong Bahru",1256
"7 JALAN BUKIT MERAH",1.2874633,103.8080322,"Queenstown",1676
"113 JALAN BUKIT MERAH",1.2805225,103.8258442,"Tiong Bahru",1069
"138 JALAN BUKIT MERAH",1.2784917,103.8261303,"Tiong Bahru",1115
"1 JALAN BUKIT MERAH",1.2864913,103.8083538,"Queenstown",1663
"137 JALAN BUKIT MERAH",1.2781246,103.8270613,"Tiong Bahru",1211
"131 JALAN BUKIT MERAH",1.2801209,103.8283161,"Tiong Bahru",825
"2 JALAN BUKIT MERAH",1.2866982,103.8068191,"Queenstown",1677
"30 JALAN KLINIK",1.287684,103.8282883,"Tiong Bahru",234
"26 JALAN KLINIK",1.288261,103.8283736,"Tiong Bahru",381
"26A JALAN MEMBINA",1.2830701,103.8260682,"Tiong Bahru",388
"26C JALAN MEMBINA",1.2824471,103.825504,"Tiong Bahru",459
"26D JALAN MEMBINA",1.2827261,103.824674,"Tiong Bahru",618
"26B JALAN MEMBINA",1.2830191,103.8254566,"Tiong Bahru",443
"37 JALAN RUMAH TINGGI",1.2892479,103.8091786,"Queenstown",1498
"10 JALAN RUMAH TINGGI",1.288298,103.8084491,"Queenstown",1488
"41 KIM CHENG STREET",1.2847151,103.8316116,"Tiong Bahru",660
"42 KIM CHENG STREET",1.2844408,103.8316342,"Tiong Bahru",661
"34 KIM CHENG STREET",1.284952,103.8317248,"Tiong Bahru",625
"49 KIM PONG ROAD",1.2843053,103.8305814,"Tiong Bahru",583
"126C KIM TIAN ROAD",1.2822322,103.8293203,"Tiong Bahru",768
"130 KIM TIAN ROAD",1.2805035,103.8292858,"Tiong Bahru",862
"29 LIM LIAK STREET",1.2854164,103.8303888,"Tiong Bahru",417
"37 LIM LIAK STREET",1.2851238,103.8304324,"Tiong Bahru",450
"27 LIM LIAK STREET",1.2854689,103.830819,"Tiong Bahru",462
"86 REDHILL CLOSE",1.2869242,103.8188638,"Redhill",442
"17 SENG POH ROAD",1.2853186,103.8332181,"Havelock",658
"148 SILAT AVENUE",1.2769646,103.8309057,"Outram Park",1133
"149 SILAT AVENUE",1.277375,103.8318012,"Outram Park",967
"149 SILAT AVENUE",1.277375,103.8318012,"Outram Park",967
"149 SILAT AVENUE",1.277375,103.8318012,"Outram Park",967
"149 SILAT AVENUE",1.277375,103.8318012,"Outram Park",967
"149 SILAT AVENUE",1.277375,103.8318012,"Outram Park",967
"20 TELOK BLANGAH CRESCENT",1.2770373,103.8218525,"Tiong Bahru",1437
"1 TELOK BLANGAH CRESCENT",1.2795459,103.8179657,"Redhill",2118
"5 TELOK BLANGAH CRESCENT",1.2787336,103.8192259,"Tiong Bahru",1656
"18 TELOK BLANGAH CRESCENT",1.277911,103.822576,"Tiong Bahru",1334
"16 TELOK BLANGAH CRESCENT",1.2780633,103.8213997,"Tiong Bahru",1348
"13 TELOK BLANGAH CRESCENT",1.2781414,103.820494,"Tiong Bahru",1451
"22 TELOK BLANGAH CRESCENT",1.2766159,103.819864,"Harbourfront",2192
"15 TELOK BLANGAH CRESCENT",1.2771169,103.8206751,"Tiong Bahru",1596
"21 TELOK BLANGAH CRESCENT",1.2766836,103.8208603,"Tiong Bahru",1795
"12 TELOK BLANGAH CRESCENT",1.2771956,103.8196789,"Tiong Bahru",1709
"8 TELOK BLANGAH CRESCENT",1.277855,103.819407,"Tiong Bahru",1751
"6 TELOK BLANGAH CRESCENT",1.2781234,103.8184463,"Telok Blangah",1597
"10 TELOK BLANGAH CRESCENT",1.2778529,103.8197695,"Tiong Bahru",1606
"55 TELOK BLANGAH DRIVE",1.2739474,103.8120715,"Telok Blangah",621
"75 TELOK BLANGAH DRIVE",1.2749161,103.8087208,"Telok Blangah",674
"44 TELOK BLANGAH DRIVE",1.2714028,103.8106225,"Telok Blangah",170
"47 TELOK BLANGAH DRIVE",1.2721363,103.8101702,"Telok Blangah",160
"65 TELOK BLANGAH DRIVE",1.2741756,103.8104415,"Telok Blangah",620
"64 TELOK BLANGAH DRIVE",1.2745397,103.8107131,"Telok Blangah",644
"46 TELOK BLANGAH DRIVE",1.2717906,103.8098756,"Telok Blangah",127
"54 TELOK BLANGAH DRIVE",1.2735829,103.8118904,"Telok Blangah",577
"77 TELOK BLANGAH DRIVE",1.2739306,103.8089365,"Telok Blangah",545
"70A TELOK BLANGAH HEIGHTS",1.2764241,103.8111733,"Telok Blangah",998
"60 TELOK BLANGAH HEIGHTS",1.2761458,103.8122562,"Telok Blangah",1057
"63 TELOK BLANGAH HEIGHTS",1.2748311,103.8108943,"Telok Blangah",700
"62 TELOK BLANGAH HEIGHTS",1.2753474,103.8111688,"Telok Blangah",919
"70B TELOK BLANGAH HEIGHTS",1.2765156,103.8106617,"Telok Blangah",1156
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"61 TELOK BLANGAH HEIGHTS",1.2757812,103.8120747,"Telok Blangah",805
"80B TELOK BLANGAH STREET 31",1.2740923,103.8074939,"Telok Blangah",744
"80C TELOK BLANGAH STREET 31",1.2734894,103.8072667,"Telok Blangah",826
"92A TELOK BLANGAH STREET 31",1.2765858,103.8075209,"Labrador Park MRT Station",1182
"93A TELOK BLANGAH STREET 31",1.2752967,103.8070937,"Labrador Park MRT Station",822
"93A TELOK BLANGAH STREET 31",1.2752967,103.8070937,"Labrador Park MRT Station",822
"22 TIONG BAHRU ROAD",1.2857016,103.8317021,"Havelock",790
"24 TIONG BAHRU ROAD",1.2857584,103.8313625,"Tiong Bahru",489
"6B BOON TIONG ROAD",1.2866383,103.8309096,"Tiong Bahru",505
"8A BOON TIONG ROAD",1.2866055,103.8302303,"Tiong Bahru",430
"8B BOON TIONG ROAD",1.2870984,103.8303435,"Tiong Bahru",499
"9A BOON TIONG ROAD",1.2870532,103.8285916,"Tiong Bahru",263
"6A BOON TIONG ROAD",1.2869283,103.8313625,"Havelock",652
"2A BOON TIONG ROAD",1.2865711,103.8332122,"Havelock",503
"165 BUKIT MERAH CENTRAL",1.2831384,103.8167485,"Redhill",1095
"120 BUKIT MERAH VIEW",1.282809,103.8225771,"Tiong Bahru",833
"124B BUKIT MERAH VIEW",1.285292,103.8231205,"Tiong Bahru",881
"124A BUKIT MERAH VIEW",1.2850011,103.8228488,"Tiong Bahru",858
"110 BUKIT PURMEI ROAD",1.2738047,103.8270224,"Harbourfront",1614
"115 BUKIT PURMEI ROAD",1.2751151,103.8265277,"Tiong Bahru",2024
"17 CANTONMENT CLOSE",1.2738137,103.8398541,"Tanjong Pagar",1039
"12 CANTONMENT CLOSE",1.2744703,103.8400805,"Tanjong Pagar",1092
"18 CANTONMENT CLOSE",1.2738709,103.8394238,"Tanjong Pagar",1185
"9 CANTONMENT CLOSE",1.2753258,103.8392229,"Outram Park",714
"19 CANTONMENT CLOSE",1.2738915,103.8389936,"Tanjong Pagar",1234
"16 CANTONMENT CLOSE",1.2739211,103.8402617,"Tanjong Pagar",1036
"5 DELTA AVENUE",1.292287,103.827649,"Havelock",887
"109A DEPOT ROAD",1.2809776,103.8095416,"Telok Blangah",1997
"104A DEPOT ROAD",1.2804498,103.8124403,"Redhill",1724
"103A DEPOT ROAD",1.2809284,103.8130871,"Redhill",1587
"103B DEPOT ROAD",1.2808119,103.8130737,"Redhill",1641
"104B DEPOT ROAD",1.280525,103.8120779,"Telok Blangah",2129
"106A DEPOT ROAD",1.2806767,103.8110816,"Telok Blangah",1786
"53 HAVELOCK ROAD",1.2893732,103.8288987,"Tiong Bahru",464
"56 HAVELOCK ROAD",1.2900861,103.828917,"Havelock",821
"102 HENDERSON CRESCENT",1.2904213,103.8215129,"Redhill",679
"103 HENDERSON CRESCENT",1.2898163,103.8215129,"Redhill",604
"101 HENDERSON CRESCENT",1.2907112,103.8216714,"Redhill",1082
"104 HENDERSON CRESCENT",1.2894146,103.8214223,"Redhill",576
"95C HENDERSON ROAD",1.2872983,103.82199,"Tiong Bahru",727
"50 HOY FATT ROAD",1.2876985,103.8110754,"Redhill",850
"135 JALAN BUKIT MERAH",1.2787812,103.8271282,"Tiong Bahru",1104
"134 JALAN BUKIT MERAH",1.2789612,103.8276263,"Tiong Bahru",1037
"14 JALAN BUKIT MERAH",1.2879364,103.8077247,"Queenstown",1714
"22 JALAN MEMBINA",1.2850349,103.8263036,"Tiong Bahru",244
"21 JALAN MEMBINA",1.2851313,103.825747,"Tiong Bahru",212
"27A JALAN MEMBINA",1.2822477,103.8246369,"Tiong Bahru",578
"25B JALAN MEMBINA",1.2837446,103.8252941,"Tiong Bahru",514
"118D JALAN MEMBINA",1.2825118,103.8267659,"Tiong Bahru",425
"118C JALAN MEMBINA",1.2823678,103.8263583,"Tiong Bahru",504
"118B JALAN MEMBINA",1.2818215,103.8259961,"Tiong Bahru",774
"118A JALAN MEMBINA",1.2816044,103.8255885,"Tiong Bahru",530
"20 JALAN MEMBINA",1.2857166,103.8257516,"Tiong Bahru",166
"19 JALAN MEMBINA",1.2856409,103.8262044,"Tiong Bahru",154
"23 JALAN MEMBINA",1.2848343,103.8265621,"Tiong Bahru",399
"25A JALAN MEMBINA",1.2835565,103.8262451,"Tiong Bahru",300
"39 JALAN RUMAH TINGGI",1.2886362,103.8101018,"Queenstown",1596
"8 JALAN RUMAH TINGGI",1.2884649,103.808019,"Queenstown",1545
"38 JALAN RUMAH TINGGI",1.2887216,103.8097407,"Queenstown",1547
"36 JALAN RUMAH TINGGI",1.288588,103.8089019,"Queenstown",1387
"120 KIM TIAN PLACE",1.2829258,103.8279207,"Tiong Bahru",448
"121 KIM TIAN PLACE",1.2827766,103.8285464,"Tiong Bahru",577
"121A KIM TIAN PLACE",1.282704,103.8281989,"Tiong Bahru",488
"119C KIM TIAN ROAD",1.281607,103.8276751,"Tiong Bahru",682
"119B KIM TIAN ROAD",1.2810165,103.8275227,"Tiong Bahru",769
"131C KIM TIAN ROAD",1.2803789,103.8288533,"Tiong Bahru",865
"131B KIM TIAN ROAD",1.280927,103.828381,"Tiong Bahru",732
"126A KIM TIAN ROAD",1.2824135,103.8293561,"Tiong Bahru",675
